mention_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,source_file,char_offset,context,annotation_status,notes
IM00592,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1213995,"ing to y� Sumer Tlandes, one Shallop, onc Shippboate, and two small boats belonging to private men. 6. Three Ministers in orders, & Two wout 7. No Comoditie on foote saue Tobaceo. 8. The Indians in dowbtfull Termes. This as they report was the true estate of y� Planta�ons at y* Twelue yeares end. To w* being added the other condi�on of the Colonic, w? in other writinges they expre",seed_unreviewed,source language; never normalize to a single polity
IM00593,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1364155,"4. Canvas. See under Commodities, clothes. Cape Comfort, 374, 375. Cape Henry, 108, Cape merchant, 263. Held for magazine debts, 515, Capps, William, 161, 235, 238, 558. Defender against Indians, 159. Letter to: John Ferrar, 76-79, Doctor Thomas Wynston, 37-39, Caps. See under Commoditica, clothes. Careleff, �, 565. Carew, George, Lord, 251, 253, 363, 360. Carewe, Edward, 365. C",seed_unreviewed,source language; never normalize to a single polity
IM00594,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1374589,"King. 540 Powder, need of, 528, 545, 568, 569. Powder sent by Company, 641, Shot, 278, 281, 383, 385, 475. Swords, 279, 281. Bacon, 233. Barrels, 278, 280, 282. Beads, used in dealing with Indians, 98-99. Beans, 7. Beaver skins, 166. Beef, 41, 58, 59, 60, 235. 596 Commodities: Continued. Beef net, 2272 seat a Suel bela. 1 Beer, 59, 65, 78, 100, 109, 161, 227. Bad, 233, Bad on",seed_unreviewed,source language; never normalize to a single polity
IM00595,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1375207,"dles, 220, Cask, 280, Caitle, 12, 66, 71, 104, 125, 360, 382, 883, 385, 438, 511, 416, 517. Accounting of, 15, 94, 566. Prom England, 82, 177, 179, 432. Tnerease among, 422, Killed by Indians, 67, 118, 188, 476, 524, Mortality among, 229, 283, 234, 235, 238. Plenty of, 4. Price of, 126, 285. Punishment for stealmg, 284. Scarcity of, �20. State of after massacre, 131-134,",seed_unreviewed,source language; never normalize to a single polity
IM00596,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1376335,"280, Corn, 16, 65, 102, 103, 104, 108, 116, 118, 143, 149, 176, 178, 221 Accounting of, desired, 126. Bond paid in, 288. Dependence on, 92, 289. Diet of, insufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians� destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians� trade, 470. Indians� trade forced, 7, 189, 515. India",seed_unreviewed,source language; never normalize to a single polity
IM00597,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1376378,"118, 143, 149, 176, 178, 221 Accounting of, desired, 126. Bond paid in, 288. Dependence on, 92, 289. Diet of, insufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians� destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians� trade, 470. Indians� trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402,",seed_unreviewed,source language; never normalize to a single polity
IM00598,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1376435,". Bond paid in, 288. Dependence on, 92, 289. Diet of, insufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians� destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians� trade, 470. Indians� trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402, 407. Levied for forts, 401, 441. Levied for minister, 40",seed_unreviewed,source language; never normalize to a single polity
IM00599,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1376491,"sufficient, 175. For relief, 247. Indians deprived of, 10, 71, 74, 450, 508. Indians� destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians� trade, 470. Indians� trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402, 407. Levied for forts, 401, 441. Levied for minister, 404. Litigation about, 510-511. Joaned to fellow planters,",seed_unreviewed,source language; never normalize to a single polity
IM00600,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1376527,"dians deprived of, 10, 71, 74, 450, 508. Indians� destroyed, 9, 87, 222, 250, 450, 507, 508, 569. Indians seek peace to grow, 98-99, Tudians� trade, 470. Indians� trade forced, 7, 189, 515. Indians, tribute from, 93. Levied, 400, 401-402, 407. Levied for forts, 401, 441. Levied for minister, 404. Litigation about, 510-511. Joaned to fellow planters, 105, 514. Pianting regulated, 6-7,",seed_unreviewed,source language; never normalize to a single polity
IM00601,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1377146,"y of, 12, 13, 62, 107, 115, 121, 216, 226, 230, 236, 238, 260, 520, 535. Storage of, for public uses, 452. �faxed, 284-285. Trade, commission to, 447-448. Trade in, 312, 275-276. Trade with Indians for, 189, 470. Wages paid in, 288, 457. Cows, 115. Deer. See Venison. INDEX Commodities: �Continned. Development of, 436. Diamonds, 166, Earths, 109. Firkin, 279, 281. Fish, 121, 231,",seed_unreviewed,source language; never normalize to a single polity
IM00602,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1391991,"5-146, 5OL-S04. Criticized, 110-111, 161. Declaration of state of Virginia by them answered, 130-151. Defeuse of behavior of colunists, 10-14. Defined, 368, 370. Food supply reported, 18-�, Indians, actions in defense against, 159, Laws and orders, 180, 580-585. Letters from: Commissioners to Virginia, 40. Company, 163-164. Letters to: Commissioners far Virginia, 562-567, Henry, Visco",seed_unreviewed,source language; never normalize to a single polity
IM00603,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1393140,"ents of, 418, 419, 420-421. INDEX Council in Virginia�Continued. Price setting, 271-272. Proclamations: Against stealing, 283-284. Concerning payment of debts, 273. Forhidding trade with Indians, 275-276. Rates of commodities, 444. To levy men for forts, 129-130. Punishment awarded by, 118. Right of Company to have, 360, 367, 389, 393. Seattering of settlements advised against,",seed_unreviewed,source language; never normalize to a single polity
IM00604,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1396432,"489-490, Stealing, 59, 283-284. Crofte, Sir Herbert, 363. Cromwell, Henry, 865. Cromwell, Sir Oliver, 157, 368, 369. Croshaw, Rawleigh, Captain, 22, 364, 558, 585. Commission to trade with Indians, 470. Crosley, William, 364. Cross-petition, 112. Crowe, John, 210. Cuffe, �, 291. Culle, Juhu, 245, 358, 359, 361, 398, 406, 407. Cuffs. See under Commoditics, clothes. Culpepper, John, 30",seed_unreviewed,source language; never normalize to a single polity
IM00605,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1397146,"4. Cutler, Thomas, 366. Cuits, Sir John, 157. INDEX Dade, John, 553. Dale, Lady (Dayle), 8, 210. Her situation explained during massacre, 12. Dale, Sir Thomas, 35, 74, 98, 555, Subjugated Indians, 117-118. Dallby, 126. Damerin, John, 512. Daneing Point, 512. Dancll, �, 222. Daniel, Christopher, 556. Danicll, Alluin, 290. ' Danvers, Sir John, 198, 358, 359, 361, 398, 405. Auditor o",seed_unreviewed,source language; never normalize to a single polity
IM00606,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1400285,"der Ships. Daffe, Geoffrey, 364. Dun, William, 365, 366. Duuthorne, Elizabeth, 5 Duppa, James, 366. Dupper, �. Poisoned many with bad beer, 65, 100, 109, Durant, John, 365. Dutch trade with Indians, 103, Butch woman, 243. Duties. See Customs dutivs. Dutton, �, 48. Dutton, Sir Thomas, 363. 58. | Duty Boys, 23, 99. Dyke, John, 20, 366. Commissioner for scttling government of Virginia",seed_unreviewed,source language; never normalize to a single polity
IM00607,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1401017,"506. East Indies, 526. 606 Edmondes, Sir Thomas, Treasurer of Household. Coun ioner for settling government af Virginia, 490, 494, 495, 497. Education: Fast India Free School, 15, 506. Of Indians, 1 Edwards, �, 214. Edwards, Anthony, 552. | Edwards, Richard, 20, 45, 46, 80, 90, 91, 291. Commissioner for setting government Virginia, 491, 494. Edwards, Robert, 246. Edwin. See under Sh",seed_unreviewed,source language; never normalize to a single polity
IM00608,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1408283,"ernment of Virginia, 491, 491; to investigate, 575- 580. Gogh, �, messenger, 244, Gold. See wader Commodities. Gondomar, Count of, 539. Govkin, Daniel, 105, 116, 210, 456. His men killed by Indians, 229, Goose. Sce under Commodities, arms. Gore, �, 80. Gorges, Sir Ferdinando, 80. Commissioner for settling government of Virginia, 491, 494. Loss of his ship 612-514. Gorges Point, 121. G",seed_unreviewed,source language; never normalize to a single polity
IM00609,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1417342,"ey, John, 363. Huntt, Thomas, 365. Hurd, Edward, 211. Hurleston, John, Captain, 555, 557. Hutchins, Robert, 557. Ibbison, Percival, 557. Indenture. Of a lease, 97. John Loyde'�s, 128-129. Indians, 109, 115, 117, 159, 161, 186, 421, 493, 512. Armed, 61, 180. Captives with, 41, 232. Returned, 98-99, 102. Woinen enslaved, 238. �, Captain, 363. | Cattle killed by, 188. Controlled by",seed_unreviewed,source language; never normalize to a single polity
IM00610,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1440690,"HO1, 505. Teiree, Edmund (Pears Peirce, Goorge (Pe (Peirce, Jerome (Pes INDEX Veiree, Perce, Perse, Pearecy), 107, 108, 556, 585- Conunission as Captain of Guard, 209. Commission te fight Indians, 250-251. Governor of Jamestown, 111. Order to levy corn and tabacco, 401-402. Warrant to levy tobacea and corn, 101. Peirs, �, 210. Peirsman, Thomas, 60. Pelham, Henry, 210. Pemberton, �,",seed_unreviewed,source language; never normalize to a single polity
IM00611,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1441175,". Pennerstone, �, 20. Pennington, Robert, 365. Penreis, Jahn. Petition eonreriing trade, Pensions, 584. Pepper. See wider Commaiiities. Peppett, Gilbert, 517, 557. Comtnission to trade with Indians, 189. Peree,�, 201, Perkin, Thomas, 364, Perkins, Arai, 365. Perkins, Sir Cliristopher, 363. Perrott, Sir James, 157. Verruck, William, 228. Perry, �, 257, Perry, George, 556. Perry, Willia",seed_unreviewed,source language; never normalize to a single polity
IM00612,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1449952,". See under Commodities, clothes. Poliey, form of for Virginia, 408-435. Pollington, John, 257, 546, 555, Poll tax, 99. Pomunkie. See Pamunkie. Ponunka, 451. Poole, Robert. Interpreter with Indians, 98. Petition to Sir Francis Wyatt for wages, 457-458. Poole, Thomas, 556. Pooley, Grivell, 402. Marriage contract, 218 220. Pope, �, 511. Pope, Thomas, 222. Popery, 509, Popham, George, 36",seed_unreviewed,source language; never normalize to a single polity
IM00613,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1451110,"to be settled, 559, 560, 564. Maids, account for, 15, 453. INDEX Pountis�Continued. Messenger from General Assembly in Vir- ginia tu Privy Council, 474, 476, 584, 585. Pinnace destroyed by Indians, 10, 61, 89, 108, 450. Shipowner, 95. Viee-admiiral's tenants, 185. Poverty, causes of iu Colony. Nee erofes Vian tation. Powder. Sce wnder Cammoadities, arms. Powell, ditin, Powell, Wi",seed_unreviewed,source language; never normalize to a single polity
IM00614,Indians,Indian,COLONIAL_UMBRELLA_LABEL,colonial_umbrella,v4FullOCR.txt,1453172,"f directed by, 268, �53. Tobacco affairs, 53-57, 63, 485-489. Privy councillors, 212. Proclamation, 224, By governor: Commodity prices, 271-273, 569-370, Corn planting, 172-173. Debts, 273, Indians, treatment of, 167-168. Levy of men for fort, 129-130. Stealing of domestic animals, 283-284. Trade for corn forbidden, 275-276, Viees, 15, 583. Procter, George, 3115, Procter, John (Procto",seed_unreviewed,source language; never normalize to a single polity
