candidate_id,mention,canonical_candidate,entity_type_suggestion,group_suggestion,mention_count,first_document_date,source_file,annotation_status,review_note
PC00769,Thomas Newce,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00770,Thomas Roe,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00771,Thomas Smith’s,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 14, 1626",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00772,Thomas Spencer,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00773,Thomas Webb,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00774,Thomas Woodliffe,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00775,Thorpes Letters,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00776,Thos,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 28, 1613",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00777,Title,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00778,Toby Palavicine,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00779,Tomlin,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00780,Tomlynis,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00781,Tomlyns,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00782,Topping,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 24, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00783,Tracy,,PERSON,Virginia_Company_or_colonial_unverified,1,"OCTOBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00784,Tracye,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 11, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00785,Treasurie,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 18, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00786,Tres,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00787,Truelone,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00788,Truloue,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 14, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00789,Uncle,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00790,Viceadmirall,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 19, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00791,Victor H. Paltsits,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 14, 1896",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00792,Viscount Doncaster,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00793,vpon merit,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00794,Walter Karle,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00795,Walter Rawleigh,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00796,Warwick,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00797,Webbe,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 10, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00798,Webbs,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00799,Wells,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00800,Whereas Sr,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00801,Whereof,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00802,Whereupon Captaine Welden,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00803,Whitley,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00804,Whitly,,PERSON,Virginia_Company_or_colonial_unverified,1,"NOVEMBER 21, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00805,Whitsontide,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 27, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00806,Whittacres,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 16, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00807,William Caninge,,PERSON,Virginia_Company_or_colonial_unverified,1,"MARCH 20, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00808,William Caps,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00809,William Claybourne,,PERSON,Virginia_Company_or_colonial_unverified,1,"May 14, 1626",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00810,William Danby,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 30, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00811,William H. Aspinwall,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 14, 1896",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00812,William Leuison,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 28, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00813,William Leveson,,PERSON,Virginia_Company_or_colonial_unverified,1,"April 28, 1613",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00814,William Newee,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00815,William Twisden,,PERSON,Virginia_Company_or_colonial_unverified,1,"SANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00816,William Weldens,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00817,Willis,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00818,Willm Mounson,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00819,Willm Mounson's,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 2, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00820,Winder,,PERSON,Virginia_Company_or_colonial_unverified,1,"September 30, 1619",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00821,Woodhowse,,PERSON,Virginia_Company_or_colonial_unverified,1,"FEBRUARY 13, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00822,Worke,,PERSON,Virginia_Company_or_colonial_unverified,1,"JUNE 13, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00823,Works,,PERSON,Virginia_Company_or_colonial_unverified,1,"February 18, 1609",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00824,Wyatt,,PERSON,Virginia_Company_or_colonial_unverified,1,"JULY 10, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00825,Wyddowes,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 29, 1620",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00826,Wynn,,PERSON,Virginia_Company_or_colonial_unverified,1,"MAY 8, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00827,Wynston,,PERSON,Virginia_Company_or_colonial_unverified,1,"APRIL 12, 1621",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
PC00828,||names|| Pembrooke,,PERSON,Virginia_Company_or_colonial_unverified,1,"JANUARY 30, 1622",cleanedSection1NERNames.json,seed_unreviewed,NER candidate only; merge spelling variants and verify against context before training.
